datetime,year,doy,hour,bt,bx_gsm,by_gsm,bz_gsm,temperature,density,speed,ey,kp,dst,f107,ae
2023-01-10 02:00:00,2023,10,2,7.0,4.7,-4.4,-1.1,65370.0,9.8,341.0,0.38,7,1,186.6,44
2023-01-10 03:00:00,2023,10,3,7.5,2.8,-4.2,4.6,68163.0,10.1,359.0,-1.65,7,4,186.6,41
2023-01-10 04:00:00,2023,10,4,7.4,4.4,-5.2,1.3,81657.0,9.4,353.0,-0.46,7,7,186.6,34
2023-01-10 05:00:00,2023,10,5,7.1,3.6,-4.9,2.6,97480.0,9.8,355.0,-0.92,7,9,186.6,40
2023-01-10 06:00:00,2023,10,6,8.2,4.4,-6.0,2.7,88240.0,9.1,367.0,-0.99,7,9,186.6,34
2023-01-10 07:00:00,2023,10,7,8.5,4.9,-5.5,2.7,85253.0,9.1,363.0,-0.98,7,10,186.6,29
2023-01-10 08:00:00,2023,10,8,8.4,5.2,-5.1,2.2,98248.0,9.7,367.0,-0.81,7,12,186.6,24
2023-01-10 09:00:00,2023,10,9,8.1,3.9,-4.4,3.5,110359.0,10.3,373.0,-1.31,7,12,186.6,17
2023-01-10 10:00:00,2023,10,10,8.7,4.9,-5.9,2.9,107459.0,10.6,366.0,-1.06,7,13,186.6,25
2023-01-10 11:00:00,2023,10,11,7.6,5.2,-1.2,2.5,124674.0,10.2,361.0,-0.9,7,10,186.6,34
2023-01-10 12:00:00,2023,10,12,7.6,4.9,-3.4,2.7,124471.0,9.9,359.0,-0.97,20,9,186.6,25
2023-01-10 13:00:00,2023,10,13,7.4,5.5,-0.8,-2.5,125928.0,9.8,357.0,0.89,20,11,186.6,39
2023-01-10 14:00:00,2023,10,14,6.9,2.0,1.0,-5.1,139520.0,10.2,371.0,1.89,20,12,186.6,136
2023-01-10 15:00:00,2023,10,15,7.0,3.5,-5.2,-0.5,133516.0,10.0,365.0,0.18,30,3,186.6,395
2023-01-10 16:00:00,2023,10,16,7.6,1.4,-1.4,-1.1,113488.0,9.9,373.0,0.41,30,-2,186.6,208
2023-01-10 17:00:00,2023,10,17,8.1,-2.7,7.5,-0.5,79332.0,9.6,388.0,0.19,30,-4,186.6,190
2023-01-10 18:00:00,2023,10,18,6.6,-1.7,5.4,0.5,110397.0,10.6,379.0,-0.19,17,-5,186.6,176
2023-01-10 19:00:00,2023,10,19,7.4,4.2,-0.5,3.1,122736.0,9.8,365.0,-1.13,17,-5,186.6,194
2023-01-10 20:00:00,2023,10,20,8.7,4.7,-7.0,-0.6,116069.0,8.5,366.0,0.22,17,-2,186.6,156
2023-01-10 21:00:00,2023,10,21,8.6,4.6,-6.6,-1.4,119499.0,8.9,369.0,0.52,20,-3,186.6,147
2023-01-10 22:00:00,2023,10,22,7.8,3.9,-4.9,-3.1,125759.0,8.6,372.0,1.15,20,-3,186.6,212
2023-01-10 23:00:00,2023,10,23,8.2,3.3,-6.3,-2.0,132585.0,8.6,375.0,0.75,20,-5,186.6,219
2023-01-11 00:00:00,2023,11,0,7.5,1.2,-3.1,-3.4,149726.0,8.9,389.0,1.32,17,-6,188.7,120
2023-01-11 01:00:00,2023,11,1,8.4,3.9,-7.0,0.1,139981.0,8.0,375.0,-0.04,17,-8,188.7,62
2023-01-11 02:00:00,2023,11,2,8.0,5.1,-4.7,2.4,140606.0,7.5,370.0,-0.89,17,-6,188.7,73
2023-01-11 03:00:00,2023,11,3,7.4,5.1,0.4,-0.1,166152.0,8.8,379.0,0.04,27,-3,188.7,53
2023-01-11 04:00:00,2023,11,4,7.2,1.4,-1.2,-4.2,156990.0,9.0,396.0,1.66,27,-2,188.7,148
2023-01-11 05:00:00,2023,11,5,7.8,2.8,-5.8,0.9,148898.0,8.7,387.0,-0.35,27,-7,188.7,71
2023-01-11 06:00:00,2023,11,6,7.7,4.5,-4.8,0.1,145602.0,8.2,375.0,-0.04,17,-3,188.7,65
2023-01-11 07:00:00,2023,11,7,8.5,4.5,-6.0,0.2,125822.0,8.4,377.0,-0.08,17,-2,188.7,92
2023-01-11 08:00:00,2023,11,8,8.7,3.3,-5.7,1.4,130885.0,8.5,386.0,-0.54,17,3,188.7,139
2023-01-11 09:00:00,2023,11,9,7.7,3.4,-5.3,-0.6,140555.0,8.3,387.0,0.23,17,8,188.7,167
2023-01-11 10:00:00,2023,11,10,8.0,1.6,-4.3,-4.1,147331.0,8.5,397.0,1.63,17,4,188.7,375
2023-01-11 11:00:00,2023,11,11,8.3,3.9,-6.1,-2.1,135648.0,8.1,389.0,0.82,17,-7,188.7,381
2023-01-11 12:00:00,2023,11,12,8.8,2.9,-6.6,1.4,128223.0,7.9,390.0,-0.55,10,-6,188.7,291
2023-01-11 13:00:00,2023,11,13,8.6,3.0,-6.9,2.4,130145.0,8.3,392.0,-0.94,10,-5,188.7,118
2023-01-11 14:00:00,2023,11,14,8.0,5.0,-4.7,2.2,123464.0,7.0,372.0,-0.82,10,-4,188.7,62
2023-01-11 15:00:00,2023,11,15,7.7,3.3,-5.7,-0.2,134029.0,7.2,383.0,0.08,20,1,188.7,56
2023-01-11 16:00:00,2023,11,16,7.9,3.1,-3.6,-2.4,128560.0,7.6,391.0,0.94,20,3,188.7,157
2023-01-11 17:00:00,2023,11,17,8.6,3.7,-5.6,-2.3,100017.0,7.3,395.0,0.91,20,2,188.7,273
2023-01-11 18:00:00,2023,11,18,8.5,5.3,-5.0,-2.0,89420.0,7.0,387.0,0.77,23,-2,188.7,219
2023-01-11 19:00:00,2023,11,19,7.8,5.0,-4.1,-1.4,112959.0,7.5,392.0,0.55,23,-3,188.7,169
2023-01-11 20:00:00,2023,11,20,7.3,5.7,-0.1,1.0,129899.0,7.8,390.0,-0.39,23,-3,188.7,136
2023-01-11 21:00:00,2023,11,21,7.3,4.7,-3.5,0.0,117741.0,7.6,394.0,-0.0,23,-3,188.7,54
2023-01-11 22:00:00,2023,11,22,7.7,4.4,-2.0,-4.3,118447.0,7.9,400.0,1.72,23,-4,188.7,121
2023-01-11 23:00:00,2023,11,23,7.6,2.7,-4.1,0.9,116496.0,7.9,410.0,-0.37,23,-9,188.7,256
2023-01-12 00:00:00,2023,12,0,7.9,4.1,-3.8,0.9,107811.0,7.8,404.0,-0.36,30,-7,204.7,267
2023-01-12 01:00:00,2023,12,1,8.1,3.5,-0.7,5.5,114139.0,8.3,413.0,-2.27,30,0,204.7,80
2023-01-12 02:00:00,2023,12,2,8.1,4.1,-2.6,2.9,125083.0,8.5,410.0,-1.19,30,4,204.7,49
2023-01-12 03:00:00,2023,12,3,8.0,5.8,-1.9,-0.3,136935.0,8.2,406.0,0.12,20,4,204.7,55
2023-01-12 04:00:00,2023,12,4,7.8,3.6,-2.1,3.0,137167.0,8.2,414.0,-1.24,20,6,204.7,36
2023-01-12 05:00:00,2023,12,5,8.4,6.0,-4.3,0.0,146642.0,7.9,398.0,-0.0,20,5,204.7,66
2023-01-12 06:00:00,2023,12,6,8.1,6.3,-2.6,-2.9,127479.0,7.4,394.0,1.14,20,3,204.7,50
2023-01-12 07:00:00,2023,12,7,8.4,5.2,-3.8,-3.0,94533.0,7.7,408.0,1.22,20,2,204.7,79
2023-01-12 08:00:00,2023,12,8,8.0,4.0,-6.2,1.1,92715.0,7.8,415.0,-0.46,20,-1,204.7,247
2023-01-12 09:00:00,2023,12,9,7.8,4.4,-5.3,-1.5,86942.0,7.3,414.0,0.62,17,2,204.7,125
2023-01-12 10:00:00,2023,12,10,8.1,4.1,-5.9,0.7,88512.0,7.7,418.0,-0.29,17,1,204.7,107
2023-01-12 11:00:00,2023,12,11,7.9,6.1,-2.6,2.7,106365.0,8.3,410.0,-1.11,17,0,204.7,118
2023-01-12 12:00:00,2023,12,12,8.4,5.9,-0.2,4.3,110542.0,9.4,415.0,-1.78,20,3,204.7,60
2023-01-12 13:00:00,2023,12,13,8.0,3.9,0.0,3.1,112312.0,10.0,426.0,-1.32,20,4,204.7,40
2023-01-12 14:00:00,2023,12,14,8.2,5.6,-0.9,3.1,112199.0,10.0,419.0,-1.3,20,4,204.7,55
2023-01-12 15:00:00,2023,12,15,8.0,4.9,-3.1,2.3,100615.0,9.0,413.0,-0.95,20,5,204.7,66
2023-01-12 16:00:00,2023,12,16,8.0,4.5,-5.1,-1.0,98585.0,8.5,408.0,0.41,20,3,204.7,111
2023-01-12 17:00:00,2023,12,17,8.0,5.5,-3.8,-0.1,87586.0,7.8,396.0,0.04,20,0,204.7,267
2023-01-12 18:00:00,2023,12,18,7.5,3.7,-5.9,-0.6,91768.0,8.4,404.0,0.24,17,-2,204.7,156
2023-01-12 19:00:00,2023,12,19,7.1,5.0,-3.2,-3.0,89880.0,7.8,391.0,1.17,17,-3,204.7,194
2023-01-12 20:00:00,2023,12,20,6.9,5.0,-2.1,-1.2,84451.0,7.5,389.0,0.47,17,-6,204.7,93
2023-01-12 21:00:00,2023,12,21,6.8,5.0,-1.5,-3.8,73791.0,6.9,384.0,1.46,30,-6,204.7,189
2023-01-12 22:00:00,2023,12,22,6.5,4.6,-1.3,-3.8,78495.0,7.3,384.0,1.46,30,-11,204.7,451
2023-01-12 23:00:00,2023,12,23,6.8,4.1,-2.4,-3.1,92720.0,8.4,391.0,1.21,30,-12,204.7,267
2023-01-13 00:00:00,2023,13,0,6.7,4.1,-4.0,-0.9,98209.0,9.0,394.0,0.35,23,-14,201.7,252
2023-01-13 01:00:00,2023,13,1,6.6,4.6,-1.7,3.1,86220.0,8.6,391.0,-1.21,23,-12,201.7,72
2023-01-13 02:00:00,2023,13,2,6.5,5.6,-2.8,-0.5,80266.0,7.6,373.0,0.19,23,-7,201.7,38
2023-01-13 03:00:00,2023,13,3,7.1,5.0,-4.3,1.1,54923.0,7.4,370.0,-0.41,17,-4,201.7,27
2023-01-13 04:00:00,2023,13,4,8.0,3.5,-6.0,-3.0,36081.0,5.9,372.0,1.12,17,-2,201.7,69
2023-01-13 05:00:00,2023,13,5,8.3,0.1,-4.2,-6.0,24879.0,5.7,384.0,2.3,17,-2,201.7,109
2023-01-13 06:00:00,2023,13,6,8.0,-1.1,-4.3,-5.8,44570.0,4.4,396.0,2.3,20,-9,201.7,161
2023-01-13 07:00:00,2023,13,7,6.9,0.0,-3.3,-3.3,71030.0,3.7,398.0,1.31,20,-11,201.7,302
2023-01-13 08:00:00,2023,13,8,6.6,-3.4,-3.4,-4.3,80864.0,3.8,413.0,1.78,20,-10,201.7,218
2023-01-13 09:00:00,2023,13,9,6.7,-2.5,-2.3,-5.0,60083.0,3.2,406.0,2.03,23,-17,201.7,301
2023-01-13 10:00:00,2023,13,10,7.3,-2.4,-3.6,-5.2,42510.0,4.3,396.0,2.06,23,-23,201.7,250
2023-01-13 11:00:00,2023,13,11,7.4,-2.9,-4.0,-4.9,31796.0,4.7,395.0,1.94,23,-24,201.7,389
2023-01-13 12:00:00,2023,13,12,4.7,0.5,-1.8,-2.0,79984.0,4.7,373.0,0.75,23,-28,201.7,284
2023-01-13 13:00:00,2023,13,13,4.7,2.7,-3.2,0.5,77594.0,4.9,362.0,-0.18,23,-23,201.7,131
2023-01-13 14:00:00,2023,13,14,5.0,1.2,0.8,3.3,81619.0,5.4,379.0,-1.25,23,-15,201.7,79
2023-01-13 15:00:00,2023,13,15,4.6,2.7,-1.7,-1.3,87476.0,6.0,370.0,0.48,17,-11,201.7,56
2023-01-13 16:00:00,2023,13,16,4.2,1.6,-2.3,-2.7,82187.0,6.0,377.0,1.02,17,-9,201.7,87
2023-01-13 17:00:00,2023,13,17,5.4,3.2,-2.8,-2.4,104372.0,6.2,374.0,0.9,17,-9,201.7,233
2023-01-13 18:00:00,2023,13,18,8.1,3.2,-6.0,-3.5,95472.0,8.1,397.0,1.39,33,-9,201.7,429
2023-01-13 19:00:00,2023,13,19,8.5,-0.0,-3.7,-7.1,87692.0,9.9,423.0,3.0,33,-5,201.7,587
2023-01-13 20:00:00,2023,13,20,9.9,3.7,-5.4,-5.2,72398.0,8.5,423.0,2.2,33,-21,201.7,577
2023-01-13 21:00:00,2023,13,21,10.0,-1.8,0.5,-9.2,145957.0,5.3,456.0,4.2,40,-27,201.7,489
2023-01-13 22:00:00,2023,13,22,6.1,0.7,1.5,-3.5,338138.0,6.4,496.0,1.74,40,-34,201.7,600
2023-01-13 23:00:00,2023,13,23,5.6,2.0,-2.4,-3.2,377914.0,5.9,480.0,1.54,40,-37,201.7,526
2023-01-14 00:00:00,2023,14,0,6.9,2.7,0.2,0.1,379656.0,4.8,480.0,-0.05,30,-39,220.4,396
2023-01-14 01:00:00,2023,14,1,8.3,5.1,-3.0,-5.3,392900.0,4.4,490.0,2.6,30,-37,220.4,206
2023-01-14 02:00:00,2023,14,2,7.0,3.4,-1.8,0.9,302821.0,3.4,509.0,-0.46,30,-33,220.4,150
2023-01-14 03:00:00,2023,14,3,7.2,2.3,-1.7,3.6,250054.0,2.9,515.0,-1.85,33,-32,220.4,135
2023-01-14 04:00:00,2023,14,4,7.7,4.2,-5.1,-1.3,224182.0,2.7,497.0,0.65,33,-30,220.4,181
2023-01-14 05:00:00,2023,14,5,8.0,3.8,-4.0,2.4,240591.0,2.5,507.0,-1.22,33,-30,220.4,302
2023-01-14 06:00:00,2023,14,6,7.7,4.2,-1.7,3.4,273379.0,2.7,515.0,-1.75,23,-22,220.4,168
2023-01-14 07:00:00,2023,14,7,7.5,2.5,-2.7,2.8,375335.0,2.3,540.0,-1.51,23,-20,220.4,104
2023-01-14 08:00:00,2023,14,8,7.8,3.4,-1.0,5.6,343390.0,2.1,524.0,-2.93,23,-21,220.4,49
2023-01-14 09:00:00,2023,14,9,7.8,4.2,-2.8,4.5,260384.0,2.4,495.0,-2.23,17,-22,220.4,50
2023-01-14 10:00:00,2023,14,10,7.6,3.8,-1.1,6.0,199590.0,2.2,484.0,-2.9,17,-22,220.4,35
2023-01-14 11:00:00,2023,14,11,7.5,3.9,-4.1,4.3,175235.0,2.2,453.0,-1.95,17,-24,220.4,33
2023-01-14 12:00:00,2023,14,12,7.1,5.0,-0.8,4.6,147668.0,2.4,451.0,-2.07,7,-23,220.4,31
2023-01-14 13:00:00,2023,14,13,7.2,6.3,-1.0,2.9,123656.0,2.0,454.0,-1.32,7,-22,220.4,35
2023-01-14 14:00:00,2023,14,14,7.4,6.4,-1.6,2.8,111021.0,1.8,449.0,-1.26,7,-20,220.4,36
2023-01-14 15:00:00,2023,14,15,7.3,5.7,1.3,4.3,101179.0,2.4,447.0,-1.92,10,-15,220.4,41
2023-01-14 16:00:00,2023,14,16,7.8,6.9,0.1,3.4,78919.0,2.1,430.0,-1.46,10,-18,220.4,45
2023-01-14 17:00:00,2023,14,17,7.9,6.8,-3.4,1.3,57019.0,1.7,424.0,-0.55,10,-21,220.4,41
2023-01-14 18:00:00,2023,14,18,8.4,6.8,-4.4,-1.8,64542.0,1.8,425.0,0.77,17,-19,220.4,48
2023-01-14 19:00:00,2023,14,19,8.7,5.6,-5.1,-3.5,73250.0,2.2,432.0,1.51,17,-21,220.4,135
2023-01-14 20:00:00,2023,14,20,9.1,5.2,-4.5,-5.7,44780.0,2.8,425.0,2.42,17,-19,220.4,337
2023-01-14 21:00:00,2023,14,21,8.8,3.1,-3.2,-7.2,54739.0,3.2,421.0,3.03,27,-22,220.4,457
2023-01-14 22:00:00,2023,14,22,9.4,1.3,-4.1,-8.2,68625.0,3.9,434.0,3.56,27,-32,220.4,484
2023-01-14 23:00:00,2023,14,23,10.5,5.9,-1.3,-7.5,59533.0,3.7,418.0,3.13,27,-42,220.4,463
2023-01-15 00:00:00,2023,15,0,9.9,4.0,-3.6,-6.7,101803.0,4.0,438.0,2.93,47,-46,226.7,425
2023-01-15 01:00:00,2023,15,1,9.5,-3.0,-6.5,-4.3,154803.0,6.1,471.0,2.03,47,-38,226.7,277
2023-01-15 02:00:00,2023,15,2,9.9,-4.5,-5.5,-6.3,164260.0,6.2,486.0,3.06,47,-34,226.7,353
2023-01-15 03:00:00,2023,15,3,10.2,-1.7,-6.2,-6.9,183046.0,5.8,470.0,3.24,37,-35,226.7,402
2023-01-15 04:00:00,2023,15,4,9.2,-1.6,-5.5,-5.0,218568.0,6.4,477.0,2.38,37,-36,226.7,291
2023-01-15 05:00:00,2023,15,5,9.3,-0.6,-5.9,-6.0,211485.0,6.5,464.0,2.78,37,-37,226.7,269
2023-01-15 06:00:00,2023,15,6,9.8,-1.6,-7.1,-5.8,167499.0,6.0,476.0,2.76,37,-39,226.7,250
2023-01-15 07:00:00,2023,15,7,10.3,0.2,-6.4,-7.1,156458.0,5.6,467.0,3.32,37,-29,226.7,374
2023-01-15 08:00:00,2023,15,8,10.9,-1.5,-6.9,-7.4,129192.0,5.1,470.0,3.48,37,-39,226.7,348
2023-01-15 09:00:00,2023,15,9,10.5,3.1,-5.2,-8.3,134369.0,3.8,444.0,3.69,37,-49,226.7,395
2023-01-15 10:00:00,2023,15,10,10.4,5.2,-4.3,-7.4,105309.0,2.9,431.0,3.19,37,-39,226.7,587
2023-01-15 11:00:00,2023,15,11,9.6,5.0,-3.9,-6.9,110781.0,3.5,437.0,3.02,37,-45,226.7,412
2023-01-15 12:00:00,2023,15,12,9.5,4.4,-5.3,-6.3,128276.0,3.8,436.0,2.75,37,-51,226.7,452
2023-01-15 13:00:00,2023,15,13,9.2,4.7,-5.2,-5.8,130032.0,3.9,422.0,2.45,37,-57,226.7,456
2023-01-15 14:00:00,2023,15,14,8.9,5.5,-5.0,-4.7,125449.0,4.5,414.0,1.95,37,-50,226.7,373
2023-01-15 15:00:00,2023,15,15,9.6,5.9,-5.3,-5.3,95870.0,4.0,419.0,2.22,37,-38,226.7,646
2023-01-15 16:00:00,2023,15,16,9.9,5.2,-4.2,-7.2,76792.0,3.8,419.0,3.02,37,-42,226.7,408
2023-01-15 17:00:00,2023,15,17,9.5,4.2,-3.0,-7.9,78021.0,4.0,415.0,3.28,37,-40,226.7,452
2023-01-15 18:00:00,2023,15,18,8.9,4.0,-4.9,-6.2,79754.0,5.3,410.0,2.54,40,-32,226.7,889
2023-01-15 19:00:00,2023,15,19,9.8,3.9,-5.8,-6.6,97968.0,4.8,431.0,2.84,40,-35,226.7,597
2023-01-15 20:00:00,2023,15,20,10.5,2.1,-8.0,-6.5,86680.0,4.9,461.0,3.0,40,-38,226.7,669
2023-01-15 21:00:00,2023,15,21,11.3,0.3,-8.6,-7.3,89503.0,5.8,477.0,3.48,50,-42,226.7,606
2023-01-15 22:00:00,2023,15,22,11.7,0.3,-9.0,-7.4,90067.0,8.0,466.0,3.45,50,-42,226.7,571
2023-01-15 23:00:00,2023,15,23,11.7,1.9,-7.8,-3.8,103547.0,10.7,462.0,1.76,50,-32,226.7,736
2023-01-16 00:00:00,2023,16,0,6.4,-1.7,1.3,4.7,191783.0,20.1,487.0,-2.29,40,-18,220.7,204
2023-01-16 01:00:00,2023,16,1,6.9,-3.2,1.1,4.6,190649.0,16.5,505.0,-2.32,40,-10,220.7,85
2023-01-16 02:00:00,2023,16,2,4.3,-2.8,-0.0,2.2,155307.0,15.6,515.0,-1.13,40,-7,220.7,61
2023-01-16 03:00:00,2023,16,3,4.7,-2.8,2.5,1.8,133996.0,13.0,521.0,-0.94,17,-14,220.7,74
2023-01-16 04:00:00,2023,16,4,4.4,-2.0,3.4,1.3,107720.0,12.5,518.0,-0.67,17,-15,220.7,67
2023-01-16 05:00:00,2023,16,5,4.0,-2.2,2.8,0.6,100095.0,12.8,514.0,-0.31,17,-14,220.7,79
2023-01-16 06:00:00,2023,16,6,3.0,-1.8,1.0,0.3,90311.0,14.9,514.0,-0.15,30,-13,220.7,85
2023-01-16 07:00:00,2023,16,7,2.8,-1.0,0.7,-0.9,84319.0,12.3,502.0,0.45,30,-16,220.7,135
2023-01-16 08:00:00,2023,16,8,2.9,1.4,0.8,0.9,84834.0,10.6,487.0,-0.44,30,-22,220.7,169
2023-01-16 09:00:00,2023,16,9,4.0,3.6,-0.8,0.3,94327.0,9.4,475.0,-0.14,30,-27,220.7,369
2023-01-16 10:00:00,2023,16,10,4.9,1.9,-0.1,-0.5,118857.0,6.6,475.0,0.24,30,-29,220.7,147
2023-01-16 11:00:00,2023,16,11,6.6,-0.0,3.4,1.0,108356.0,4.6,462.0,-0.46,30,-30,220.7,363
2023-01-16 12:00:00,2023,16,12,6.9,-1.0,2.6,5.6,105065.0,6.1,467.0,-2.62,33,-24,220.7,140
2023-01-16 13:00:00,2023,16,13,4.2,-3.1,2.4,0.5,107467.0,9.3,471.0,-0.24,33,-18,220.7,65
2023-01-16 14:00:00,2023,16,14,2.9,-2.4,0.8,-1.1,68913.0,11.5,472.0,0.52,33,-15,220.7,120
2023-01-16 15:00:00,2023,16,15,5.5,-4.2,2.2,-2.4,66556.0,8.5,467.0,1.12,33,-17,220.7,506
2023-01-16 16:00:00,2023,16,16,4.1,-2.9,2.1,-1.7,67743.0,8.9,457.0,0.78,33,-13,220.7,576
2023-01-16 17:00:00,2023,16,17,3.7,-2.3,2.2,-0.9,72525.0,7.7,449.0,0.4,33,-12,220.7,290
2023-01-16 18:00:00,2023,16,18,2.7,-2.3,0.8,0.0,107362.0,6.6,442.0,-0.0,17,-13,220.7,126
2023-01-16 19:00:00,2023,16,19,2.6,-1.5,0.7,0.2,119875.0,5.8,438.0,-0.09,17,-14,220.7,68
2023-01-16 20:00:00,2023,16,20,3.6,-0.7,-2.5,1.4,105306.0,5.2,437.0,-0.61,17,-13,220.7,67
2023-01-16 21:00:00,2023,16,21,3.7,-1.9,-1.5,0.9,102297.0,5.1,439.0,-0.4,7,-16,220.7,42
2023-01-16 22:00:00,2023,16,22,3.6,0.3,-2.5,0.8,81721.0,5.8,434.0,-0.35,7,-16,220.7,24
2023-01-16 23:00:00,2023,16,23,4.6,-4.1,-0.6,1.7,61211.0,5.0,452.0,-0.77,7,-14,220.7,17
2023-01-17 00:00:00,2023,17,0,5.2,-4.2,0.7,2.8,50913.0,5.4,446.0,-1.25,0,-14,214.6,12
2023-01-17 01:00:00,2023,17,1,4.9,-3.6,2.1,2.2,66241.0,5.6,435.0,-0.96,0,-12,214.6,11
2023-01-17 02:00:00,2023,17,2,4.3,-1.3,3.2,1.9,84969.0,5.5,432.0,-0.82,0,-11,214.6,11
2023-01-17 03:00:00,2023,17,3,4.6,0.1,4.4,1.1,90686.0,5.3,437.0,-0.48,17,-10,214.6,17
2023-01-17 04:00:00,2023,17,4,4.1,2.6,2.6,-0.6,57695.0,7.5,450.0,0.27,17,-8,214.6,34
2023-01-17 05:00:00,2023,17,5,2.8,-1.9,1.1,0.7,61025.0,8.8,452.0,-0.32,17,-4,214.6,91
2023-01-17 06:00:00,2023,17,6,3.6,-2.8,1.3,1.6,68692.0,6.7,448.0,-0.72,17,-6,214.6,56
2023-01-17 07:00:00,2023,17,7,4.3,-4.0,0.9,1.1,68906.0,5.1,437.0,-0.48,17,-5,214.6,28
2023-01-17 08:00:00,2023,17,8,3.8,-3.7,0.3,0.4,71837.0,5.4,440.0,-0.18,17,-4,214.6,28
2023-01-17 09:00:00,2023,17,9,3.2,-2.8,0.5,0.9,55844.0,6.7,446.0,-0.4,10,-1,214.6,43
2023-01-17 10:00:00,2023,17,10,3.7,-3.6,0.2,0.7,58191.0,6.1,437.0,-0.31,10,-6,214.6,34
2023-01-17 11:00:00,2023,17,11,4.1,-3.8,1.6,0.0,64815.0,5.2,432.0,-0.0,10,-9,214.6,66
2023-01-17 12:00:00,2023,17,12,3.4,-2.7,1.3,-0.4,52568.0,5.3,420.0,0.17,10,-12,214.6,54
2023-01-17 13:00:00,2023,17,13,2.8,1.1,0.6,1.0,75777.0,5.7,399.0,-0.4,10,-12,214.6,81
2023-01-17 14:00:00,2023,17,14,3.9,2.8,1.9,1.7,77002.0,5.1,383.0,-0.65,10,-9,214.6,41
2023-01-17 15:00:00,2023,17,15,3.5,0.6,2.6,1.8,64924.0,6.6,387.0,-0.7,3,-6,214.6,37
2023-01-17 16:00:00,2023,17,16,3.3,2.3,1.1,0.9,70679.0,6.1,369.0,-0.33,3,-7,214.6,30
2023-01-17 17:00:00,2023,17,17,4.0,3.9,-0.2,-0.0,50943.0,3.7,349.0,0.0,3,-8,214.6,30
2023-01-17 18:00:00,2023,17,18,4.1,3.8,0.6,1.2,50141.0,3.6,350.0,-0.42,0,-6,214.6,53
2023-01-17 19:00:00,2023,17,19,4.2,3.4,0.6,2.2,62811.0,5.2,356.0,-0.78,0,-2,214.6,26
2023-01-17 20:00:00,2023,17,20,4.6,4.3,0.1,1.2,57098.0,4.9,354.0,-0.42,0,2,214.6,31
2023-01-17 21:00:00,2023,17,21,4.3,3.9,0.5,1.5,71663.0,6.7,365.0,-0.55,33,5,214.6,26
2023-01-17 22:00:00,2023,17,22,7.4,0.8,3.7,-0.9,112844.0,17.0,422.0,0.38,33,18,214.6,79
2023-01-17 23:00:00,2023,17,23,14.1,0.2,9.7,-6.5,61261.0,11.6,440.0,2.86,33,3,214.6,154
2023-01-18 00:00:00,2023,18,0,14.9,-2.3,13.8,-4.3,48725.0,5.9,444.0,1.91,40,-19,213.2,387
2023-01-18 01:00:00,2023,18,1,14.7,-3.0,13.7,-4.1,46727.0,5.2,437.0,1.79,40,-24,213.2,459
2023-01-18 02:00:00,2023,18,2,14.5,-3.8,13.4,-2.5,47813.0,3.8,444.0,1.11,40,-31,213.2,376
2023-01-18 03:00:00,2023,18,3,13.7,-0.8,12.6,-4.0,35521.0,5.9,442.0,1.77,40,-30,213.2,382
2023-01-18 04:00:00,2023,18,4,12.6,-3.6,11.9,-1.4,50911.0,5.1,445.0,0.62,40,-31,213.2,357
2023-01-18 05:00:00,2023,18,5,11.0,-3.2,10.3,-1.0,82436.0,7.4,432.0,0.43,40,-25,213.2,227
2023-01-18 06:00:00,2023,18,6,8.8,-3.2,7.7,-1.0,107825.0,12.0,435.0,0.43,33,-21,213.2,257
2023-01-18 07:00:00,2023,18,7,8.3,-5.6,5.7,-0.9,98636.0,12.5,425.0,0.38,33,-14,213.2,288
2023-01-18 08:00:00,2023,18,8,7.9,-6.7,4.0,0.7,73914.0,12.7,418.0,-0.29,33,-13,213.2,151
2023-01-18 09:00:00,2023,18,9,8.9,-6.5,5.7,-0.4,96451.0,9.0,428.0,0.17,27,-12,213.2,116
2023-01-18 10:00:00,2023,18,10,7.5,-5.1,4.1,-1.9,103186.0,8.6,426.0,0.81,27,-12,213.2,221
2023-01-18 11:00:00,2023,18,11,7.8,-4.8,3.5,-4.2,84990.0,5.8,422.0,1.77,27,-14,213.2,532
2023-01-18 12:00:00,2023,18,12,7.1,-3.5,3.8,-3.9,66721.0,10.8,422.0,1.65,27,-15,213.2,435
2023-01-18 13:00:00,2023,18,13,6.0,-1.8,4.8,-1.8,83772.0,9.5,418.0,0.75,27,-18,213.2,405
2023-01-18 14:00:00,2023,18,14,5.0,-1.4,-0.1,-2.1,125382.0,5.9,433.0,0.91,27,-17,213.2,226
2023-01-18 15:00:00,2023,18,15,5.7,-2.1,2.4,-0.3,118629.0,5.4,420.0,0.13,23,-13,213.2,386
2023-01-18 16:00:00,2023,18,16,6.4,-0.7,6.0,1.7,80586.0,6.0,416.0,-0.71,23,-10,213.2,190
2023-01-18 17:00:00,2023,18,17,6.2,-1.3,5.6,0.9,73551.0,5.6,410.0,-0.37,23,-13,213.2,86
2023-01-18 18:00:00,2023,18,18,6.6,-4.1,3.9,3.0,92708.0,5.0,403.0,-1.21,17,-15,213.2,210
2023-01-18 19:00:00,2023,18,19,6.9,-5.7,2.3,2.9,82456.0,4.3,397.0,-1.15,17,-15,213.2,57
2023-01-18 20:00:00,2023,18,20,5.3,-3.0,2.4,-0.1,83537.0,5.0,398.0,0.04,17,-13,213.2,40
